id,name,description,reviews,rating,link,email,phone,website,featured_image,ranking,address,detailed_address,latitude,longitude,reviews_per_rating,review_keywords,is_open,open_hours,menu_link,delivery_url,price_range,cuisines,diets,meal_types,dining_options,owner_types,top_tags
3150619,Beach Club Restaurant,Alfresco Dining & Lounge by the sea offers tropical comfort food and freshly curated cocktails for yours truly,433,4,https://www.tripadvisor.com/Restaurant_Review-g297700-d3150619-Reviews-Beach_Club_Restaurant-Sanur_Denpasar_Bali.html,purisantrian@santrian.com,+62 361 288009,https://santrian.com/puri-santrian/dining/beach-club-restaurant.html,https://media-cdn.tripadvisor.com/media/photo-m/1280/13/c1/56/18/lounge-by-the-sea.jpg,"{""current_rank"": 79, ""total"": 358}","Jl. Cemara 35, Sanur, Denpasar 80228 Indonesia","{""street"": ""Jl. Cemara 35"", ""city"": ""Sanur"", ""postal_code"": ""80228"", ""state"": null, ""country_code"": ""ID""}",-8.709325,115.259384,"{""1"": 10, ""2"": 15, ""3"": 56, ""4"": 143, ""5"": 209}","[""sea breeze""]",True,"{""sun"": [{""open"": ""06:30:00"", ""close"": ""23:00:00""}], ""mon"": [{""open"": ""06:30:00"", ""close"": ""23:00:00""}], ""tue"": [{""open"": ""06:30:00"", ""close"": ""23:00:00""}], ""wed"": [{""open"": ""06:30:00"", ""close"": ""23:00:00""}], ""thu"": [{""open"": ""06:30:00"", ""close"": ""23:00:00""}], ""fri"": [{""open"": ""06:30:00"", ""close"": ""23:00:00""}], ""sat"": [{""open"": ""06:30:00"", ""close"": ""23:00:00""}]}",,,$$ - $$$,"[""Bar"", ""Seafood"", ""European"", ""Asian"", ""Pub"", ""Indonesian""]","[""Vegetarian friendly"", ""Vegan options""]","[""Breakfast"", ""Lunch"", ""Dinner"", ""Brunch"", ""Late Night""]","[""Reservations"", ""Outdoor Seating"", ""Seating"", ""Parking Available"", ""Highchairs Available"", ""Wheelchair Accessible"", ""Serves Alcohol"", ""Full Bar"", ""Free Wifi"", ""Table Service"", ""Live Music"", ""Waterfront"", ""Beach""]",[],"[""Mid-range"", ""Bar"", ""Seafood"", ""European""]"
7122058,Red Manna,,671,4.5,https://www.tripadvisor.com/Restaurant_Review-g297700-d7122058-Reviews-Red_Manna-Sanur_Denpasar_Bali.html,,+62 361 271192,http://red-manna.business.site,https://media-cdn.tripadvisor.com/media/photo-o/15/30/87/ea/ta-img-20181029-181030.jpg,"{""current_rank"": 43, ""total"": 358}","Jl. Cemara, Sanur, Denpasar Indonesia","{""street"": ""Jl. Cemara"", ""city"": ""Sanur"", ""postal_code"": null, ""state"": null, ""country_code"": ""ID""}",-8.707768,115.25724,"{""1"": 23, ""2"": 22, ""3"": 44, ""4"": 166, ""5"": 416}","[""seafood"", ""nasi goreng"", ""satay"", ""salad"", ""live music"", ""great dinner"", ""great place to eat""]",True,"{""sun"": [{""open"": ""10:00:00"", ""close"": ""23:00:00""}], ""mon"": [{""open"": ""10:00:00"", ""close"": ""23:00:00""}], ""tue"": [{""open"": ""10:00:00"", ""close"": ""23:00:00""}], ""wed"": [{""open"": ""10:00:00"", ""close"": ""23:00:00""}], ""thu"": [{""open"": ""10:00:00"", ""close"": ""23:00:00""}], ""fri"": [{""open"": ""10:00:00"", ""close"": ""23:00:00""}], ""sat"": [{""open"": ""10:00:00"", ""close"": ""23:00:00""}]}",,,$$ - $$$,"[""Seafood"", ""Asian"", ""Indonesian""]","[""Vegetarian friendly"", ""Vegan options"", ""Gluten free options""]","[""Lunch"", ""Dinner"", ""Brunch""]","[""Reservations"", ""Outdoor Seating"", ""Seating"", ""Highchairs Available"", ""Wheelchair Accessible"", ""Serves Alcohol"", ""Full Bar"", ""Free Wifi"", ""Table Service"", ""Live Music""]",[],"[""Mid-range"", ""Seafood"", ""Asian"", ""Indonesian""]"
17450958,Parisi French Cuisine,"Paris'i ( par ici) is a French restaurant in the expat area of sanur for those who miss the taste of mama and grand-mama cooking. We provide you a cuisine fresh from the day from our local market who change almost every day. Tartiflette, boeuf bourguignon, escargots, are some classics of what we propose to you.",51,4.5,https://www.tripadvisor.com/Restaurant_Review-g297700-d17450958-Reviews-Parisi_French_Cuisine-Sanur_Denpasar_Bali.html,,+62 812-3856-9393,https://www.facebook.com/parisi.frenchcuisine/,https://media-cdn.tripadvisor.com/media/photo-o/17/8a/7a/17/magret-de-canard-sauce.jpg,"{""current_rank"": 138, ""total"": 358}","Jl. Batur Sari No.36 Sanur Kauh, Sanur, Denpasar 80228 Indonesia","{""street"": ""Jl. Batur Sari No.36, Sanur Kauh"", ""city"": ""Sanur"", ""postal_code"": ""80228"", ""state"": null, ""country_code"": ""ID""}",-8.693836,115.25302,"{""1"": 2, ""2"": 1, ""3"": 3, ""4"": 5, ""5"": 40}","[""escargot"", ""cheese"", ""starters""]",False,"{""sun"": [{""open"": ""12:00:00"", ""close"": ""22:00:00""}], ""mon"": [{""open"": ""12:00:00"", ""close"": ""22:00:00""}], ""tue"": [{""open"": ""12:00:00"", ""close"": ""22:00:00""}], ""wed"": [{""open"": ""12:00:00"", ""close"": ""22:00:00""}], ""thu"": [{""open"": ""12:00:00"", ""close"": ""22:00:00""}], ""fri"": [{""open"": ""12:00:00"", ""close"": ""22:00:00""}], ""sat"": [{""open"": ""12:00:00"", ""close"": ""22:00:00""}]}",,,$$ - $$$,"[""French"", ""Steakhouse"", ""European""]",[],"[""Lunch"", ""Dinner""]","[""Reservations"", ""Outdoor Seating"", ""Seating"", ""Serves Alcohol"", ""Table Service""]",[],"[""Mid-range"", ""French"", ""Steakhouse"", ""European""]"
17537522,Seagrass by the Beach,"seagrass restaurant by the beach,we served asian food,italian,indonesian,we are open at 07.00 am and closed at 11.00 pm,we have a very nice view from lower level and upper level,start with your morning sunrise we prepared with lovely Asian breakfast,american breakfast,and continental breakfast,and continue with our special Italian and Indonesian brunch menu,our staph waiter and waitress will assist while guest having their time at our restaurant,for the beverage we have lovely fresh juices,and soft drink,and any kind local beer and international beer,and from our lovely cocktails,we have special cocktails,long drink,and international cocktails made by our experiment bartender and for the wine we served with a lot of choices,from the local wine,Australian and others lovely tasted,also we served by glass,and bootless,for the best time your dinner will be served with good taste of food prepared by our chef,and while you having your time we have live music start from 6,30 pm till 11.00 pm",242,4.5,https://www.tripadvisor.com/Restaurant_Review-g297700-d17537522-Reviews-Seagrass_by_the_Beach-Sanur_Denpasar_Bali.html,,+62 812-3629-219,http://www.facebook.com/pages/Seagrass-By-the-Beach-Sanur/344226516436318,https://media-cdn.tripadvisor.com/media/photo-m/1280/17/f4/2c/84/the-bar-area.jpg,"{""current_rank"": 51, ""total"": 358}","Jl. Duyung No.10a, Sanur, Denpasar 80228 Indonesia","{""street"": ""Jl. Duyung No.10a"", ""city"": ""Sanur"", ""postal_code"": ""80228"", ""state"": null, ""country_code"": ""ID""}",-8.703729,115.264435,"{""1"": 6, ""2"": 5, ""3"": 10, ""4"": 24, ""5"": 197}","[""pizza"", ""chicken"", ""gado gado"", ""big breakfast"", ""last night"", ""soloist"", ""bali"", ""sunrise"", ""breeze"", ""presentation"", ""beers""]",,,,,$$ - $$$,"[""Italian"", ""Seafood"", ""International"", ""European"", ""Asian"", ""Healthy"", ""Indonesian""]","[""Vegetarian friendly"", ""Vegan options""]","[""Breakfast"", ""Lunch"", ""Dinner""]","[""Reservations"", ""Outdoor Seating"", ""Seating"", ""Highchairs Available"", ""Serves Alcohol"", ""Full Bar"", ""Table Service""]",[],"[""Mid-range"", ""Italian"", ""Seafood"", ""International""]"
3511488,La Playa Cafe,"""La Playa Cafe features Balinese, Indonesian and Western cuisine and an inviting atmosphere. Situated on the beach next to Bali Hyatt, La Playa Cafe provides a relaxing experience.""",584,4.5,https://www.tripadvisor.com/Restaurant_Review-g297700-d3511488-Reviews-La_Playa_Cafe-Sanur_Denpasar_Bali.html,kadek_yd@yahoo.com,+62 821-4794-4514,https://la-playa-cafe.business.site/,https://media-cdn.tripadvisor.com/media/photo-o/12/12/ad/6f/photo2jpg.jpg,"{""current_rank"": 56, ""total"": 358}","Jl Duyung, Sanur, Denpasar 80228 Indonesia","{""street"": ""Jl Duyung"", ""city"": ""Sanur"", ""postal_code"": ""80228"", ""state"": null, ""country_code"": ""ID""}",-8.703496,115.264496,"{""1"": 15, ""2"": 13, ""3"": 39, ""4"": 219, ""5"": 298}","[""prawns"", ""snapper"", ""steak"", ""ice cream"", ""sanur beach"", ""last night"", ""garlic butter"", ""cold drinks"", ""live music"", ""ate here"", ""lunch and dinner"", ""tasty food"", ""great restaurant"", ""during our stay"", ""sand"", ""bali"", ""beachside""]",True,"{""sun"": [{""open"": ""08:00:00"", ""close"": ""22:30:00""}], ""mon"": [{""open"": ""08:00:00"", ""close"": ""22:30:00""}], ""tue"": [{""open"": ""08:00:00"", ""close"": ""22:30:00""}], ""wed"": [{""open"": ""08:00:00"", ""close"": ""22:30:00""}], ""thu"": [{""open"": ""08:00:00"", ""close"": ""22:30:00""}], ""fri"": [{""open"": ""08:00:00"", ""close"": ""22:30:00""}], ""sat"": [{""open"": ""08:00:00"", ""close"": ""22:30:00""}]}",,,$$ - $$$,"[""Bar"", ""Seafood"", ""International"", ""Asian"", ""Indonesian""]","[""Vegetarian friendly"", ""Vegan options"", ""Gluten free options""]","[""Breakfast"", ""Lunch"", ""Dinner"", ""Brunch"", ""Late Night""]","[""Takeout"", ""Reservations"", ""Outdoor Seating"", ""Seating"", ""Highchairs Available"", ""Wheelchair Accessible"", ""Serves Alcohol"", ""Full Bar"", ""Free Wifi"", ""Accepts Credit Cards"", ""Table Service"", ""Live Music"", ""Waterfront"", ""Beach""]",[],"[""Mid-range"", ""Bar"", ""Seafood"", ""International""]"
1911607,Rib Restaurant,,841,4,https://www.tripadvisor.com/Restaurant_Review-g297700-d1911607-Reviews-Rib_Restaurant-Sanur_Denpasar_Bali.html,,+62 361 287542,https://rib-warung-steak.business.site/,https://media-cdn.tripadvisor.com/media/photo-o/0d/eb/5a/d6/grilled-prawns-and-mango.jpg,"{""current_rank"": 60, ""total"": 358}","Jl. Danau Tamblingan 100, Sanur, Denpasar Indonesia","{""street"": ""Jl. Danau Tamblingan 100"", ""city"": ""Sanur"", ""postal_code"": """", ""state"": null, ""country_code"": ""ID""}",-8.690466,115.263596,"{""1"": 28, ""2"": 28, ""3"": 75, ""4"": 305, ""5"": 405}","[""steak"", ""ribs"", ""apple pie"", ""garlic bread"", ""prawns"", ""nasi campur"", ""beef rendang"", ""salad"", ""seafood"", ""griya santrian"", ""last night"", ""cooked to perfection"", ""ate here"", ""great food and service"", ""great place to eat"", ""western food"", ""local food"", ""during our stay"", ""bali"", ""tender"", ""medium"", ""aud"", ""favour"", ""australia"", ""warung""]",,,,,$$ - $$$,"[""International"", ""Asian"", ""Indonesian""]","[""Vegetarian friendly"", ""Vegan options"", ""Gluten free options""]","[""Breakfast"", ""Lunch"", ""Dinner"", ""Brunch"", ""Late Night""]","[""Takeout"", ""Reservations"", ""Outdoor Seating"", ""Seating"", ""Highchairs Available"", ""Serves Alcohol"", ""Full Bar"", ""Free Wifi"", ""Accepts Credit Cards"", ""Table Service""]",[],"[""Mid-range"", ""International"", ""Asian"", ""Indonesian""]"
23752992,Pescado Bali Sanur,,60,4.5,https://www.tripadvisor.com/Restaurant_Review-g297700-d23752992-Reviews-Pescado_Bali_Sanur-Sanur_Denpasar_Bali.html,,,https://www.facebook.com/pescadobali/reviews/?ref=page_internal,https://media-cdn.tripadvisor.com/media/photo-w/22/84/ab/4f/caption.jpg,"{""current_rank"": 132, ""total"": 358}","Jl. Duyung No.3, Sanur, Denpasar Selatan, Sanur, Denpasar 80228 Indonesia","{""street"": ""Jl. Duyung No.3, Sanur, Denpasar Selatan"", ""city"": ""Sanur"", ""postal_code"": ""80228"", ""state"": null, ""country_code"": ""ID""}",-8.703074,115.26221,"{""1"": 3, ""2"": 4, ""3"": 3, ""4"": 9, ""5"": 41}","[""pescado"", ""paella"", ""croquetas"", ""beef cheeks"", ""cheesecake"", ""tapas"", ""shrimp"", ""spanish food"", ""sangria"", ""homemade"", ""garlic"", ""ambience"", ""meat"", ""bali""]",,,,,$$ - $$$,"[""Seafood"", ""Mediterranean"", ""European"", ""Spanish""]","[""Vegetarian friendly""]","[""Lunch"", ""Dinner""]","[""Reservations"", ""Seating"", ""Serves Alcohol"", ""Accepts Credit Cards"", ""Table Service""]",[],"[""Mid-range"", ""Seafood"", ""Mediterranean"", ""European""]"
1799991,Warung Blanjong,"Warung Blanjong has been operating for twenty five years. It is owned by a local Balinese woman, Ketut Mariani, who has lived and cooked in Europe, Australia and Hawaii. Warung Blanjong's speciality is it's Balinese food for which it is justifiably famous. In addition there are Indonesian dishes, some Western dishes and arguably the best hamburgers in Bali. There are Balinese cooking classes available with Ketut and Warung Blanjong does do catering. We look forward to seeing you here to eat with us.",284,4.5,https://www.tripadvisor.com/Restaurant_Review-g297700-d1799991-Reviews-Warung_Blanjong-Sanur_Denpasar_Bali.html,wblanjong@gmail.com,+62 361 285613,https://warung-blanjong.business.site/,https://media-cdn.tripadvisor.com/media/photo-o/0f/db/dd/51/photo1jpg.jpg,"{""current_rank"": 58, ""total"": 358}","JL Danau Poso 78 corner of Jalan Sudamala, Sanur, Denpasar Indonesia","{""street"": ""JL Danau Poso 78, corner of Jalan Sudamala"", ""city"": ""Sanur"", ""postal_code"": """", ""state"": null, ""country_code"": ""ID""}",-8.705481,115.256165,"{""1"": 4, ""2"": 3, ""3"": 23, ""4"": 116, ""5"": 138}","[""nasi campur"", ""black rice pudding"", ""tofu"", ""fries"", ""balinese food"", ""banana leaf"", ""pleasant surroundings"", ""ate here"", ""delicious food"", ""warung"", ""takeaway"", ""sudamala"", ""jl"", ""egg"", ""australia""]",True,"{""sun"": [{""open"": ""07:00:00"", ""close"": ""22:00:00""}], ""mon"": [{""open"": ""07:00:00"", ""close"": ""22:00:00""}], ""tue"": [{""open"": ""07:00:00"", ""close"": ""22:00:00""}], ""wed"": [{""open"": ""07:00:00"", ""close"": ""22:00:00""}], ""thu"": [{""open"": ""07:00:00"", ""close"": ""22:00:00""}], ""fri"": [{""open"": ""07:00:00"", ""close"": ""22:00:00""}], ""sat"": [{""open"": ""07:00:00"", ""close"": ""22:00:00""}]}",,,$,"[""Asian"", ""Indonesian""]","[""Vegetarian friendly"", ""Vegan options"", ""Gluten free options""]","[""Breakfast"", ""Lunch"", ""Dinner"", ""Brunch""]","[""Delivery"", ""Takeout"", ""Reservations"", ""Outdoor Seating"", ""Seating"", ""Highchairs Available"", ""Serves Alcohol"", ""Free Wifi"", ""Accepts Credit Cards"", ""Table Service""]",[],"[""Cheap Eats"", ""Asian"", ""Indonesian"", ""Vegetarian friendly""]"
21326010,Tapha Food And Bar,,54,4.5,https://www.tripadvisor.com/Restaurant_Review-g297694-d21326010-Reviews-Tapha_Food_And_Bar-Denpasar_Bali.html,,+62 361 4490869,,https://media-cdn.tripadvisor.com/media/photo-w/2b/b7/3e/ba/caption.jpg,"{""current_rank"": 157, ""total"": 1224}","Sanur Beach Sanur Bali Right On The Beach, Denpasar Indonesia","{""street"": ""Sanur Beach Sanur Bali, Right On The Beach"", ""city"": null, ""postal_code"": """", ""state"": null, ""country_code"": ""ID""}",-8.707019,115.262794,"{""1"": 2, ""2"": 3, ""3"": 3, ""4"": 11, ""5"": 35}","[""at lunchtime"", ""live music"", ""sanur beach"", ""great food"", ""sand""]",True,"{""sun"": [{""open"": ""07:00:00"", ""close"": ""23:00:00""}], ""mon"": [{""open"": ""07:00:00"", ""close"": ""23:00:00""}], ""tue"": [{""open"": ""07:00:00"", ""close"": ""23:00:00""}], ""wed"": [{""open"": ""07:00:00"", ""close"": ""23:00:00""}], ""thu"": [{""open"": ""07:00:00"", ""close"": ""23:00:00""}], ""fri"": [{""open"": ""07:00:00"", ""close"": ""23:00:00""}], ""sat"": [{""open"": ""07:00:00"", ""close"": ""23:00:00""}]}",,,$$ - $$$,"[""Seafood"", ""International"", ""Asian"", ""Indonesian""]","[""Vegetarian friendly""]","[""Breakfast"", ""Lunch"", ""Dinner""]","[""Reservations"", ""Outdoor Seating"", ""Seating"", ""Serves Alcohol"", ""Table Service""]",[],"[""Mid-range"", ""Seafood"", ""International"", ""Asian""]"
16496778,Puerta 26,"Puerta 26 is an aged beef steakhouse in Sanur, Bali by Chef Andrea Peresthu with specialties in dry-aged steaks from Spain, Argentina, and Tasmania alongside Spanish-Mediterranean delicacies. Located at Taksu Sanur Hotel, this contemporary steakhouse is all set to serve patrons daily. Guests can indulge in its signature dishes with specialties include Rubia Gallega from Spain, T-Bone Steak from Argentina, Wagyu Solomillo 6/7 from Tasmania, Paella Marinera, and Jamon Iberico Bellota, to name a few. This steakhouse presents its steaks with up to 90 days of the dry-aging process, ensuring the beef reaches the pinnacle of tenderness and quality. At last, Puerta 26 offers a curated list of beverages, ranging from premium wines, signature cocktails, and coffee from its specialty coffee roaster; Javanegra Rainforest Coffee.",76,4.5,https://www.tripadvisor.com/Restaurant_Review-g297700-d16496778-Reviews-Puerta_26-Sanur_Denpasar_Bali.html,,+62 811-3883-323,http://www.javanegragourmet.com/puerta-26/,https://media-cdn.tripadvisor.com/media/photo-m/1280/16/9e/6a/23/solomillo-steak-sirloin.jpg,"{""current_rank"": 158, ""total"": 358}","Jl. Sudamala No.26 Taksu Sanur Hotel, Sanur, Denpasar 80228 Indonesia","{""street"": ""Jl. Sudamala No.26, Taksu Sanur Hotel"", ""city"": ""Sanur"", ""postal_code"": ""80228"", ""state"": null, ""country_code"": ""ID""}",-8.705956,115.25602,"{""1"": 6, ""2"": 3, ""3"": 7, ""4"": 7, ""5"": 53}","[""ribeye"", ""ordered medium rare"", ""the main road"", ""meat"", ""bali"", ""tender""]",False,"{""sun"": [{""open"": ""14:00:00"", ""close"": ""22:00:00""}], ""mon"": [{""open"": ""14:00:00"", ""close"": ""22:00:00""}], ""tue"": [{""open"": ""14:00:00"", ""close"": ""22:00:00""}], ""wed"": [{""open"": ""14:00:00"", ""close"": ""22:00:00""}], ""thu"": [{""open"": ""14:00:00"", ""close"": ""22:00:00""}], ""fri"": [{""open"": ""14:00:00"", ""close"": ""22:00:00""}], ""sat"": [{""open"": ""14:00:00"", ""close"": ""22:00:00""}]}",http://www.javanegragourmet.com/puerta-26/,,$$ - $$$,"[""Steakhouse"", ""Spanish""]",[],"[""Lunch"", ""Dinner"", ""Drinks""]","[""Takeout"", ""Reservations"", ""Outdoor Seating"", ""Seating"", ""Parking Available"", ""Highchairs Available"", ""Serves Alcohol"", ""Full Bar"", ""Wine and Beer"", ""Free Wifi"", ""Accepts Credit Cards"", ""Table Service""]",[],"[""Mid-range"", ""Steakhouse"", ""Spanish""]"
2708516,ARES Steak & Pasta,"With its colourful sofa-style seating, fairy-lit al fresco vibe and prime street corner location, Ares Restaurant at Sudamala Resort, Sanur.",80,4.5,https://www.tripadvisor.com/Restaurant_Review-g297700-d2708516-Reviews-ARES_Steak_Pasta-Sanur_Denpasar_Bali.html,ares@sudamalaresorts.com,+62 361 288555,http://www.sudamalaresorts.com/sanur/inside-and-around/ares-resto-and-lounge.html,https://media-cdn.tripadvisor.com/media/photo-m/1280/2a/f3/3a/3b/ares-outdoor-area.jpg,"{""current_rank"": 103, ""total"": 358}","Jl. Sudamala no. 20 Sudamala Suites & Villas, Sanur, Denpasar 80227 Indonesia","{""street"": ""Jl. Sudamala no. 20, Sudamala Suites & Villas"", ""city"": ""Sanur"", ""postal_code"": ""80227"", ""state"": null, ""country_code"": ""ID""}",-8.707651,115.25613,"{""1"": 1, ""2"": 3, ""3"": 4, ""4"": 14, ""5"": 58}",[],True,"{""sun"": [{""open"": ""06:30:00"", ""close"": ""23:00:00""}], ""mon"": [{""open"": ""06:30:00"", ""close"": ""23:00:00""}], ""tue"": [{""open"": ""06:30:00"", ""close"": ""23:00:00""}], ""wed"": [{""open"": ""06:30:00"", ""close"": ""23:00:00""}], ""thu"": [{""open"": ""06:30:00"", ""close"": ""23:00:00""}], ""fri"": [{""open"": ""06:30:00"", ""close"": ""23:00:00""}], ""sat"": [{""open"": ""06:30:00"", ""close"": ""23:00:00""}]}",http://www.sudamalaresorts.com/bali/wp-content/uploads/sites/2/2016/04/ARES-NEW-MENU-ON-WOOD.pdf,,$$ - $$$,"[""International"", ""European"", ""Asian"", ""Indonesian""]","[""Vegetarian friendly"", ""Vegan options"", ""Gluten free options""]","[""Breakfast"", ""Lunch"", ""Dinner"", ""Brunch""]","[""Takeout"", ""Reservations"", ""Outdoor Seating"", ""Seating"", ""Parking Available"", ""Validated Parking"", ""Highchairs Available"", ""Wheelchair Accessible"", ""Serves Alcohol"", ""Full Bar"", ""Wine and Beer"", ""Accepts American Express"", ""Accepts Mastercard"", ""Accepts Visa"", ""Cash Only"", ""Free Wifi"", ""Accepts Credit Cards"", ""Table Service"", ""Live Music""]",[],"[""Mid-range"", ""International"", ""European"", ""Asian""]"
3343946,La Playa,"On the beautiful Sanur beach of Bali, Indonesia La Playa is a restaurant with a relaxing atmosphere. With friendly staff and an outdoor patio La Playa's menu is sure to please. Delicious Balinese cuisine and affordable pricing. Enjoy the scenic view while eating a special seafood meal.",137,4.5,https://www.tripadvisor.com/Restaurant_Review-g297700-d3343946-Reviews-La_Playa-Sanur_Denpasar_Bali.html,kadek_yd@yahoo.com,+62 821-4794-4514,https://la-playa-cafe.business.site/,https://media-cdn.tripadvisor.com/media/photo-o/0f/3f/ee/30/the-view.jpg,"{""current_rank"": 99, ""total"": 358}","Jl. Duyung, Sanur, Denpasar 80228 Indonesia","{""street"": ""Jl. Duyung"", ""city"": ""Sanur"", ""postal_code"": ""80228"", ""state"": null, ""country_code"": ""ID""}",-8.703529,115.26452,"{""1"": 3, ""2"": 2, ""3"": 11, ""4"": 34, ""5"": 87}","[""lobster"", ""rijsttafel"", ""pasta"", ""sanur beach"", ""prices are reasonable"", ""during our stay"", ""sand"", ""beachside""]",True,"{""sun"": [{""open"": ""08:00:00"", ""close"": ""22:30:00""}], ""mon"": [{""open"": ""08:00:00"", ""close"": ""22:30:00""}], ""tue"": [{""open"": ""08:00:00"", ""close"": ""22:30:00""}], ""wed"": [{""open"": ""08:00:00"", ""close"": ""22:30:00""}], ""thu"": [{""open"": ""08:00:00"", ""close"": ""22:30:00""}], ""fri"": [{""open"": ""08:00:00"", ""close"": ""22:30:00""}], ""sat"": [{""open"": ""08:00:00"", ""close"": ""22:30:00""}]}",,,$$ - $$$,"[""Seafood"", ""Asian"", ""Indonesian""]","[""Vegetarian friendly"", ""Vegan options""]","[""Breakfast"", ""Lunch"", ""Dinner""]","[""Reservations"", ""Outdoor Seating"", ""Seating"", ""Highchairs Available"", ""Wheelchair Accessible"", ""Serves Alcohol"", ""Free Wifi"", ""Accepts Credit Cards"", ""Table Service"", ""Waterfront""]",[],"[""Mid-range"", ""Seafood"", ""Asian"", ""Indonesian""]"
13934149,Akari Japanese Cuisine,"Akari Japanese Cuisine aims to provide an exceptional Japanese Cuisine experience that exceeds the expectations of customers, by blending the authenticity of Japanese highly-praised taste and a signature touch of local flavor, with the highest level of service and comfort. Paying p not only to taste, Akari Japanese Cuisine focuses also on the quality of its food as well as service.",57,4.5,https://www.tripadvisor.com/Restaurant_Review-g297700-d13934149-Reviews-Akari_Japanese_Cuisine-Sanur_Denpasar_Bali.html,akari.sanur@gmail.com,+62 812-3858-544,http://www.akarijapanese.co.id,https://media-cdn.tripadvisor.com/media/photo-o/12/8a/bc/88/akari-japanese-cuisine.jpg,"{""current_rank"": 154, ""total"": 358}","Jl. Danau Tamblingan No 121 Opposite Side Of Masimo Gelato, Sanur, Denpasar 80228 Indonesia","{""street"": ""Jl. Danau Tamblingan No 121, Opposite Side Of Masimo Gelato"", ""city"": ""Sanur"", ""postal_code"": ""80228"", ""state"": null, ""country_code"": ""ID""}",-8.704864,115.2608,"{""1"": 3, ""2"": 1, ""3"": 3, ""4"": 17, ""5"": 33}","[""sushi"", ""tempura"", ""meat""]",True,"{""sun"": [{""open"": ""11:00:00"", ""close"": ""23:00:00""}], ""mon"": [{""open"": ""11:00:00"", ""close"": ""23:00:00""}], ""tue"": [{""open"": ""11:00:00"", ""close"": ""23:00:00""}], ""wed"": [{""open"": ""11:00:00"", ""close"": ""23:00:00""}], ""thu"": [{""open"": ""11:00:00"", ""close"": ""23:00:00""}], ""fri"": [{""open"": ""11:00:00"", ""close"": ""23:00:00""}], ""sat"": [{""open"": ""11:00:00"", ""close"": ""23:00:00""}]}",http://www.akari.hssgroup.co.id,,$$ - $$$,"[""Japanese"", ""Seafood"", ""Sushi"", ""Japanese Fusion""]","[""Vegetarian friendly"", ""Vegan options""]","[""Lunch"", ""Dinner"", ""Late Night"", ""Drinks""]","[""Takeout"", ""Reservations"", ""Outdoor Seating"", ""Seating"", ""Serves Alcohol"", ""Accepts Credit Cards"", ""Table Service""]",[],"[""Mid-range"", ""Japanese"", ""Seafood"", ""Sushi""]"
1557345,Apa Kabar Restaurant,"""Apa Kabar"" means: ""how are you?"" in English. Located in Sanur Bali since 1998, we are a restaurant that serving Seafoods, Western & Indonesian Balinese cuisines. Our main focus has always been simple: Good Foods & Good Cocktails. Everything on our menu highlights Indonesia's abundant resources from locally sourced seafoods to locally sourced ingredients.",402,4.5,https://www.tripadvisor.com/Restaurant_Review-g297700-d1557345-Reviews-Apa_Kabar_Restaurant-Sanur_Denpasar_Bali.html,apakabarrestaurant@gmail.com,+62 812-3792-3557,https://linktr.ee/apakabarsanur ,https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/15/00/3c/apa-kabar-starter.jpg,"{""current_rank"": 39, ""total"": 358}","Jl. Danau Tamblingan 195, Sanur, Denpasar Indonesia","{""street"": ""Jl. Danau Tamblingan 195"", ""city"": ""Sanur"", ""postal_code"": null, ""state"": null, ""country_code"": ""ID""}",-8.703689,115.26092,"{""1"": 10, ""2"": 8, ""3"": 35, ""4"": 109, ""5"": 240}","[""crispy duck"", ""spring rolls"", ""prawns"", ""nasi goreng"", ""rice"", ""great meal"", ""fantastic restaurant"", ""visited this restaurant"", ""ate here"", ""local food"", ""bali"", ""bintangs"", ""tax""]",True,"{""sun"": [{""open"": ""09:00:00"", ""close"": ""23:00:00""}], ""mon"": [{""open"": ""09:00:00"", ""close"": ""23:00:00""}], ""tue"": [{""open"": ""09:00:00"", ""close"": ""23:00:00""}], ""wed"": [{""open"": ""09:00:00"", ""close"": ""23:00:00""}], ""thu"": [{""open"": ""09:00:00"", ""close"": ""23:00:00""}], ""fri"": [{""open"": ""09:00:00"", ""close"": ""23:00:00""}], ""sat"": [{""open"": ""09:00:00"", ""close"": ""23:00:00""}]}",https://linktr.ee/apakabarsanur,,$$ - $$$,"[""Bar"", ""Asian"", ""Dining bars""]","[""Vegetarian friendly""]","[""Lunch"", ""Dinner""]","[""Takeout"", ""Reservations"", ""Outdoor Seating"", ""Seating"", ""Street Parking"", ""Television"", ""Highchairs Available"", ""Serves Alcohol"", ""Full Bar"", ""Wine and Beer"", ""Accepts American Express"", ""Accepts Mastercard"", ""Accepts Visa"", ""Digital Payments"", ""Free Wifi"", ""Accepts Credit Cards"", ""Table Service"", ""Live Music"", ""Playgrounds"", ""Dog Friendly"", ""Family style"", ""Sports bars""]",[],"[""Mid-range"", ""Bar"", ""Asian"", ""Dining bars""]"
